Taxpayer Id,Taxpayer Name,Location Name,Address,City,State,Zip,Zip+4,County,Location Number,Permit Type,Permit Number,Permit Status,Permit Begin Date,Permit End Date
32086936971,NYC VAPE INC,NYC VAPE INC,13320 WESTHEIMER RD,HOUSTON,TX,77077,3507.0,HARRIS,1,E-CIG RETAILER,23001593.0,ACTIVE,05/01/2023,
32086955872,MOON CORE LLC,NEW LIQUOR SMOKE & VAPE,16048 WEST RD,HOUSTON,TX,77095,3869.0,HARRIS,1,E-CIG RETAILER,23000044.0,ACTIVE,01/05/2023,
32087330372,LOL EXOTIC VAPE AND TOBACCO LLC,LOL EXOTIC VAPE AND TOBACCO,11663 JONES RD STE B,HOUSTON,TX,77070,5922.0,HARRIS,1,E-CIG RETAILER,22013842.0,ACTIVE,02/01/2023,
32087355346,SHIVAY KIRBY VAPE LP,SHIVAY KIRBY VAPE LP,12703 KIRBY DR,HOUSTON,TX,77047,2621.0,HARRIS,1,E-CIG RETAILER,22014214.0,ACTIVE,12/18/2022,
32087379619,GO VAPE YOURSELF LLC,GO VAPE YOURSELF,17350 STATE HIGHWAY 249 STE 220,HOUSTON,TX,77064,1132.0,HARRIS,1,E-CIG RETAILER,23000622.0,ACTIVE,02/15/2023,
32087379676,RELIANCE INVESTMENT GROUP LLC,THE VAPE HUB,364 FM 1959 RD STE B,HOUSTON,TX,77034,5414.0,HARRIS,1,E-CIG RETAILER,23002269.0,ACTIVE,04/01/2023,
32087562446,"GALLO INVESTMENT, LLC",HIGH ROLLER VAPE & SMOKE,230 CYPRESSWOOD DR STE F,SPRING,TX,77388,6042.0,HARRIS,2,E-CIG RETAILER,23001680.0,ACTIVE,03/01/2023,
32087562446,"GALLO INVESTMENT, LLC",HIGH ROLLER VAPE & SMOKE,5225 LOCKWOOD DR,HOUSTON,TX,77026,1912.0,HARRIS,3,E-CIG RETAILER,23005635.0,ACTIVE,07/13/2023,
32087604370,CROWN GROVE INVESTMENTS LLC,365 VAPE & SMOKE,2720 SOUTHWEST FWY,HOUSTON,TX,77098,4607.0,HARRIS,1,E-CIG RETAILER,23000572.0,ACTIVE,02/01/2023,
32087604370,CROWN GROVE INVESTMENTS LLC,365 SMOKE & VAPE #3,2123 US 90,CROSBY,TX,77532,,HARRIS,2,E-CIG RETAILER,23002062.0,ACTIVE,03/08/2023,
32087675966,GABRIELA SOTELO,NICE DREAMS SMOKE AND VAPE,22948 IMPERIAL VALLEY DR,HOUSTON,TX,77073,1159.0,HARRIS,2,E-CIG RETAILER,,INACTIVE,11/06/2023,
32087790039,45 SMOKE & VAPE INC,45 SMOKE & VAPE INC,101 W EL DORADO BLVD STE A2,FRIENDSWOOD,TX,77546,6518.0,HARRIS,1,E-CIG RETAILER,23000665.0,ACTIVE,02/15/2023,
32087937499,MAP FRY ROAD LLC,GALLERY VAPE & GLASS,5502 FRY RD,KATY,TX,77449,5795.0,HARRIS,1,E-CIG RETAILER,23000989.0,ACTIVE,02/01/2023,
32088111557,SOUTHERN HUMMINGBIRD ENTERPRISES INC,PINEAPPLE EXPRESS & VAPES,11302 SPACE CENTER BLVD STE B-2,HOUSTON,TX,77059,3596.0,HARRIS,1,E-CIG RETAILER,23001257.0,INACTIVE,02/08/2023,06/15/2023
32088514610,KGN GROUP LLC,IN THE CLOUDS SMOKE VAPE & CBD,6224 SPRING CYPRESS RD STE 111,SPRING,TX,77379,3417.0,HARRIS,1,E-CIG RETAILER,23003036.0,INACTIVE,04/15/2023,10/31/2023
32088849560,I-SMOK LLC,VAPE STATION,2422 FULTON ST STE C,HOUSTON,TX,77009,7838.0,HARRIS,1,E-CIG RETAILER,23004204.0,ACTIVE,06/01/2023,
32088995066,PAPA SMOKES VAPE LLC,PAPA SMOKES VAPE LLC,13521 PERRY RD STE 200,HOUSTON,TX,77070,4246.0,HARRIS,1,E-CIG RETAILER,23003875.0,ACTIVE,06/20/2023,
32089873122,MAP INHALE KATY LLC,GALLERY VAPE & GLASS,6155 FRY RD,KATY,TX,77449,5866.0,HARRIS,1,E-CIG RETAILER,23004296.0,ACTIVE,06/01/2023,
32090278600,SILVER MAPLE WHOLESALE LLC,STRAWBERRY SMOKE & VAPE,7800 HARWIN DR STE A2,HOUSTON,TX,77036,1859.0,HARRIS,1,E-CIG RETAILER,23005359.0,ACTIVE,07/01/2023,
32090319479,"FRY RD VAPE SHOP, LLC",IMPERIAL VAPE SHOP,8102 FRY RD STE D,CYPRESS,TX,77433,3202.0,HARRIS,1,E-CIG RETAILER,23005305.0,ACTIVE,06/28/2023,
32090647408,CLOUD STAR INVESTMENTS LLC,SAQ CITY SMOKE VAPE CBD,14006 CYPRESS NORTH HOUSTON RD,CYPRESS,TX,77429,,HARRIS,1,E-CIG RETAILER,23008899.0,ACTIVE,11/04/2023,
32090654826,VAPE TIME LLC,VAPE TIME #2,9191 WEST RD STE F,HOUSTON,TX,77064,8658.0,HARRIS,2,E-CIG RETAILER,23007776.0,ACTIVE,09/22/2023,
32090987341,ZIP'S VAPE & CBD LLC,ZIP'S VAPE & CBD LLC,21322 KUYKENDAHL RD STE D,SPRING,TX,77379,2608.0,HARRIS,1,E-CIG RETAILER,23008582.0,ACTIVE,12/01/2023,
32091491459,EASY SPRING HOLDIINGS LLC,BAHAMA MAMA VAPE CBD HOOKAH,16880 STUEBNER AIRLINE RD STE C,SPRING,TX,77379,6256.0,HARRIS,1,E-CIG RETAILER,23008270.0,ACTIVE,10/11/2023,
32091694540,SSS NEXT LEVEL INC,SKY HIGH SMOKE & VAPE,12121 VETERANS MEMORIAL DR STE 1B,HOUSTON,TX,77067,5201.0,HARRIS,1,E-CIG RETAILER,23008226.0,ACTIVE,10/09/2023,
32091960453,GALERIA VAPE LLC,VAPE TIME #4,3161 WEST LOOP S STE B,HOUSTON,TX,77027,6106.0,HARRIS,2,E-CIG RETAILER,23009111.0,ACTIVE,11/15/2023,
32092061772,VAPE TOP SMOKE SHOP LLC,TOP VAPE SMOKE SHOP,17036 W LITTLE YORK RD STE 300,HOUSTON,TX,77084,6429.0,HARRIS,1,E-CIG RETAILER,23008445.0,ACTIVE,01/15/2024,
32092062010,TAFS INVESTMENTS LLC,VAPE DADDY,5311 FM 1960 RD E STE L,HUMBLE,TX,77346,2533.0,HARRIS,1,E-CIG RETAILER,,INACTIVE,11/01/2023,
32092066508,EXPRESS SMOKE N VAPE LLC,EXPRESS SMOKE N VAPE LLC,6001 BISSONNET ST STE D,HOUSTON,TX,77081,6966.0,HARRIS,1,E-CIG RETAILER,23009206.0,ACTIVE,11/17/2023,
32092078446,SANITARIUM SMOKE & VAPE LLC,SANITARIUM SMOKE & VAPE LLC,13001 VETERANS MEMORIAL DR STE 100,HOUSTON,TX,77014,1906.0,HARRIS,1,E-CIG RETAILER,23008725.0,ACTIVE,11/01/2023,
32092112419,CONCEPT GROUP OF CORPORATION,SKYRISE VAPE,6959 HARWIN DR STE 108,HOUSTON,TX,77036,2299.0,HARRIS,1,E-CIG RETAILER,23008805.0,ACTIVE,11/01/2023,
32092129272,"HIGHLANDS VAPE LAND SMOKE N MORE, LLC",VAPE LAND SMOKE N MORE,216 S MAIN ST,HIGHLANDS,TX,77562,3812.0,HARRIS,1,E-CIG RETAILER,,INACTIVE,10/25/2023,
32092166399,MS SPRING CYPRESS LLC,IN THE CLOUDS SMOKE VAPE & CBD,6224 SPRING CYPRESS RD STE 111,SPRING,TX,77379,3417.0,HARRIS,1,E-CIG RETAILER,23008960.0,ACTIVE,11/07/2023,
12734468692,TEJAS FOODS LLC,VAPE N MORE LEAGUE CITY,822 W MAIN ST,LEAGUE CITY,TX,77573,2026.0,GALVESTON,6,E-CIG RETAILER,23004777.0,ACTIVE,06/09/2023,
32080195004,KARINA ASIAN MART LLC,KARINA VAPE TOWN,2115 61ST ST STE 101B,GALVESTON,TX,77551,1400.0,GALVESTON,2,E-CIG RETAILER,23001248.0,INACTIVE,02/08/2023,10/19/2023
32053208222,ZEESHAN SUNKA,VAPE CITY AND CELLULAR,2115 61ST STE STE 101B,GALVESTON,TX,77551,,GALVESTON,4,E-CIG RETAILER,21011804.0,ACTIVE,01/01/2022,
32060609594,APNA BRANDS LIMITED LIABILITY COMPANY,STILL SMOKIN SMOKE SHOP & VAPE BAR,3001 PALMER HWY,TEXAS CITY,TX,77590,6816.0,GALVESTON,3,E-CIG RETAILER,22001507.0,ACTIVE,01/15/2022,
32060609594,APNA BRANDS LIMITED LIABILITY COMPANY,STILL SMOKIN SMOKE SHOP & VAPE BAR,4601 FORT CROCKETT BLVD,GALVESTON,TX,77551,5962.0,GALVESTON,6,E-CIG RETAILER,22001511.0,ACTIVE,01/15/2022,
32060957407,S&S WIRELESS ZONE INC,IMPERIAL SMOKE N VAPE,1542 SUNSET DR,FRIENDSWOOD,TX,77546,4724.0,GALVESTON,13,E-CIG RETAILER,21010051.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 46,153 DEKE SLAYTON HWY STE C,KEMAH,TX,77565,6012.0,GALVESTON,58,E-CIG RETAILER,21010086.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 74,8303 HIGHWAY 6,HITCHCOCK,TX,77563,1703.0,GALVESTON,87,E-CIG RETAILER,22002903.0,ACTIVE,01/21/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 105,2121 W MAIN ST STE A,LEAGUE CITY,TX,77573,3466.0,GALVESTON,105,E-CIG RETAILER,22013014.0,ACTIVE,11/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 156,5316 BROADWAY ST # J,GALVESTON,TX,77551,4674.0,GALVESTON,156,E-CIG RETAILER,23006031.0,ACTIVE,08/02/2023,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 161,3401 PALMER HWY,TEXAS CITY,TX,77590,6548.0,GALVESTON,161,E-CIG RETAILER,23006105.0,ACTIVE,08/02/2023,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 162,2334 TEXAS AVE # 361,TEXAS CITY,TX,77590,8342.0,GALVESTON,162,E-CIG RETAILER,23006034.0,ACTIVE,08/02/2023,
32068080046,"N S D ENTERPRISE, LLC",DRIP N VAPE,1355 E LEAGUE CITY PKWY,LEAGUE CITY,TX,77573,7094.0,GALVESTON,2,E-CIG RETAILER,22002798.0,ACTIVE,01/01/2022,
32069266974,S&A VAPING INC,VAPE CITY 66,5885 GULF FWY,TEXAS CITY,TX,77591,7052.0,GALVESTON,12,E-CIG RETAILER,21010120.0,ACTIVE,01/01/2022,
32078263947,A TO Z IVESTMENTS AND WHOLESALE LLC,"BURNERS VAPE, SMOKE AND HERBS",3003 E LEAGUE CITY PKWY STE B,LEAGUE CITY,TX,77573,4795.0,GALVESTON,1,E-CIG RETAILER,21011986.0,ACTIVE,01/01/2022,
32080577193,"GALVESTON NOVELTIES, L.L.C.","ISLAND SPOT (DELI, VAPE & RENTALS)",1017 61ST ST,GALVESTON,TX,77551,1007.0,GALVESTON,1,E-CIG RETAILER,22008846.0,ACTIVE,06/01/2022,
32080671285,AMOODI GROUP LLC,SMOKE & VAPE FACTORY,9300 EMMETT F LOWRY EXPY STE 112,TEXAS CITY,TX,77591,2133.0,GALVESTON,1,E-CIG RETAILER,22002951.0,ACTIVE,01/01/2022,
32082021612,"ZILLA ENTERPRISES, INC.",CBD + VAPE,2506 25TH AVE N STE 7,TEXAS CITY,TX,77590,4666.0,GALVESTON,1,E-CIG RETAILER,22000745.0,ACTIVE,01/01/2022,
32082191258,NIAAM LLC,VAPE BASE,3505 HIGHWAY 146 STE 600,BACLIFF,TX,77518,2096.0,GALVESTON,3,E-CIG RETAILER,22009465.0,ACTIVE,06/21/2022,
32082985311,TIGER SMOKE LLC,TIGER SMOKE AND VAPE,4247 FM 1764 RD STE 500,SANTA FE,TX,77517,4436.0,GALVESTON,1,E-CIG RETAILER,22005710.0,ACTIVE,03/23/2022,
32084199465,ALICIA R LEE,VAPE ESCAPE,2308 10TH AVE,LA MARQUE,TX,77568,6341.0,GALVESTON,1,E-CIG RETAILER,22008130.0,ACTIVE,07/01/2022,
32084298515,CRYSTAL BEACH VAPE LLC,VAPE N MORE CRYSTAL BEACH,1920 HIGHWAY 87,CRYSTAL BEACH,TX,77650,,GALVESTON,2,E-CIG RETAILER,22011301.0,ACTIVE,09/01/2022,
32084774838,VAPE N CBD OF HOUSTON INC,VAPE N CBD OF HOUSTON INC,6011 W MAIN ST STE B105,LEAGUE CITY,TX,77573,7533.0,GALVESTON,1,E-CIG RETAILER,22010056.0,ACTIVE,08/01/2022,
32084806366,AHMAD US ENTERPRISES LLC,BAHAMA MAMA VAPE SMOKE & CBD,2211 FM 646 RD W STE 120,DICKINSON,TX,77539,3235.0,GALVESTON,1,E-CIG RETAILER,22010061.0,ACTIVE,07/05/2022,
32085982307,DICKINSON SMOKE LLC,TIGER SMOKE AND VAPE #2,614 FM 517 RD W STE 618B,DICKINSON,TX,77539,3904.0,GALVESTON,1,E-CIG RETAILER,23001374.0,ACTIVE,03/01/2023,
32087222876,"NIYAA V, LLC",VAPE XPRESS,1416 E MAIN ST STE F,LEAGUE CITY,TX,77573,4153.0,GALVESTON,1,E-CIG RETAILER,22005627.0,INACTIVE,12/03/2022,12/03/2022
32088521961,HOTBOX VAPE LLC,SMOKE HUT,2724 61ST ST STE 4,GALVESTON,TX,77551,1800.0,GALVESTON,1,E-CIG RETAILER,23002070.0,ACTIVE,03/10/2023,
32089650959,JP7000K LLC,WINNERS SMOKE & VAPE,19628 E HIGHWAY 6,ALVIN,TX,77511,7491.0,GALVESTON,1,E-CIG RETAILER,23004082.0,ACTIVE,05/17/2023,
32079514868,GLOBAL IMPORTS & EXPORTS LLC,VAPE NATION,1422 S FRONT ST,BELLVILLE,TX,77418,3307.0,AUSTIN,1,E-CIG RETAILER,22007657.0,ACTIVE,05/15/2022,
32079514868,GLOBAL IMPORTS & EXPORTS LLC,VAPE SHACK,207 E MAIN ST,BELLVILLE,TX,77418,1525.0,AUSTIN,2,E-CIG RETAILER,23004570.0,ACTIVE,06/02/2023,
32081519558,SHIVAY SEALY VAPE LP,SHIVAY SEALY VAPE LP,200 N MEYER ST STE 204,SEALY,TX,77474,1826.0,AUSTIN,1,E-CIG RETAILER,21004532.0,ACTIVE,01/01/2022,
32091808454,"VAPES AND CIGARS WORLD, LLC","VAPES AND CIGARS WORLD, LLC",117 MAIN ST UNIT A,SEALY,TX,77474,2318.0,AUSTIN,1,E-CIG RETAILER,23008183.0,ACTIVE,10/05/2023,
32089725561,MAP LAKE JACKSON LLC,GALLERY VAPE & OUTLET,113 OYSTER CREEK DR STE B,LAKE JACKSON,TX,77566,4192.0,BRAZORIA,1,E-CIG RETAILER,23004293.0,ACTIVE,06/01/2023,
32052836569,"FOREVER VAPES, LLC",FOREVER VAPES,10228 BROADWAY ST STE 156,PEARLAND,TX,77584,8089.0,BRAZORIA,2,E-CIG RETAILER,21007601.0,ACTIVE,01/01/2022,
32060609594,APNA BRANDS LIMITED LIABILITY COMPANY,STILL SMOKING SMOKE SHOP & VAPE BAR,1401 N BRAZOSPORT BLVD STE C,FREEPORT,TX,77541,3536.0,BRAZORIA,4,E-CIG RETAILER,22001510.0,ACTIVE,01/15/2022,
32060609594,APNA BRANDS LIMITED LIABILITY COMPANY,STILL SMOKIN SMOKE SHOP & VAPE BAR,1113 N VELASCO ST,ANGLETON,TX,77515,3007.0,BRAZORIA,5,E-CIG RETAILER,22001508.0,ACTIVE,01/15/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 25,323 S BRAZOSPORT BLVD,FREEPORT,TX,77541,4506.0,BRAZORIA,30,E-CIG RETAILER,21010065.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 30,120 DIXIE DR STE 104,CLUTE,TX,77531,5106.0,BRAZORIA,34,E-CIG RETAILER,21010068.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 49,1427 BROADWAY ST STE TBA,PEARLAND,TX,77581,6307.0,BRAZORIA,62,E-CIG RETAILER,21010090.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 160,5402 BROADWAY ST,PEARLAND,TX,77581,3749.0,BRAZORIA,160,E-CIG RETAILER,23006033.0,ACTIVE,08/02/2023,
32064467346,"PEARLAND SMOKE AND VAPE, LLC","PEARLAND SMOKE AND VAPE, LLC",215 W COOMBS ST,ALVIN,TX,77511,2826.0,BRAZORIA,2,E-CIG RETAILER,22000790.0,ACTIVE,01/05/2022,
32067383870,"AVA & ZARA ENTERPRISES, INC",IMPERIAL SMOKE N VAPE #5,2002 N MAIN ST STE 107,PEARLAND,TX,77581,3361.0,BRAZORIA,1,E-CIG RETAILER,21009073.0,ACTIVE,01/01/2022,
32070539682,"GORDON BUSINESS, L.L.C.",REDRUM SMOKE & VAPE,1706 S GORDON ST,ALVIN,TX,77511,4451.0,BRAZORIA,1,E-CIG RETAILER,21012281.0,ACTIVE,01/01/2022,
32076251498,AQM ENTERPRISES INC,VAPE BAZAAR,8375 FM 1459 RD,SWEENY,TX,77480,8169.0,BRAZORIA,4,E-CIG RETAILER,23000318.0,ACTIVE,01/17/2023,
32082138523,"NVZ MERIDIANA, LLC",HOTSPOT LIQUOR & VAPE,3244 MERIDIANA PKWY STE 800,ROSHARON,TX,77583,3385.0,BRAZORIA,1,E-CIG RETAILER,22003268.0,ACTIVE,01/31/2022,
32086572065,MAP VAPES LLC,GALLERY VAPE & GLASS,201 HIGHWAY 332 W STE 1100,LAKE JACKSON,TX,77566,4019.0,BRAZORIA,1,E-CIG RETAILER,22013105.0,ACTIVE,11/01/2022,
32087394147,"ALVIN VAPE EQUITIES, LLC",RETRO VAPE,406 VERHALEN RD UNIT E,ALVIN,TX,77511,5340.0,BRAZORIA,1,E-CIG RETAILER,23000235.0,ACTIVE,01/11/2023,
32090101000,HARO VAPE SHOP LLC,HARO VAPE SHOP LLC,725 W PLANTATION DR,CLUTE,TX,77531,5222.0,BRAZORIA,1,E-CIG RETAILER,23005776.0,ACTIVE,10/01/2023,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 4,7010 N HIGHWAY 146 STE 120,BAYTOWN,TX,77523,7000.0,CHAMBERS,7,E-CIG RETAILER,21010047.0,ACTIVE,01/01/2022,
32079777713,4 PARTNERS INVESTMENTS LLC,VAPE N MORE,1214 HIGHWAY 124,WINNIE,TX,77665,9004.0,CHAMBERS,4,E-CIG RETAILER,21011582.0,ACTIVE,01/01/2022,
32085201849,ZENITH AP INC,LIGHT IT UP SMOKE AND VAPE 2,8018 N HIGHWAY 146 STE 3,BAYTOWN,TX,77523,2206.0,CHAMBERS,1,E-CIG RETAILER,23001934.0,ACTIVE,03/03/2023,
32075960941,ROOM AT DEER PARK LLC,VAPE ROOM CLEVELAND,222 N TRAVIS AVE,CLEVELAND,TX,77327,4013.0,LIBERTY,3,E-CIG RETAILER,21010108.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 33,927 MAIN ST,LIBERTY,TX,77575,3703.0,LIBERTY,43,E-CIG RETAILER,21010073.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 110,101 E HOUSTON ST,CLEVELAND,TX,77327,4509.0,LIBERTY,110,E-CIG RETAILER,22013008.0,ACTIVE,11/01/2022,
32075189152,SMOKE & VAPE HOUSE LIBERTY LLC,SMOKE & VAPE HOUSE,1008 MAIN ST,LIBERTY,TX,77575,3718.0,LIBERTY,1,E-CIG RETAILER,21004502.0,ACTIVE,01/01/2022,
32075960941,ROOM AT DEER PARK LLC,VAPE ROOM DAYTON,708 W HIGHWAY 90,DAYTON,TX,77535,2565.0,LIBERTY,2,E-CIG RETAILER,21010107.0,ACTIVE,01/01/2022,
32079777713,4 PARTNERS INVESTMENTS LLC,VAPE N MORE,1202 E HOUSTON ST,CLEVELAND,TX,77327,4704.0,LIBERTY,7,E-CIG RETAILER,22005195.0,ACTIVE,03/10/2022,
32080795522,ASB LIBERTY LLC,I VAPE NATION,3506 HIGHWAY 146,LIBERTY,TX,77575,,LIBERTY,1,E-CIG RETAILER,21010605.0,INACTIVE,01/01/2022,01/31/2023
32084311912,UNITED KS HOLDING LLC,VAPE LOUNGE,23128 STATE HWY 321,CLEVELAND,TX,77327,,LIBERTY,23,E-CIG RETAILER,23002796.0,ACTIVE,03/31/2023,
32085782558,LUCKY AZ LLC,"VAPE, SMOKE & BAIT",17133 HIGHWAY 146 N,LIBERTY,TX,77575,6964.0,LIBERTY,1,E-CIG RETAILER,22011950.0,ACTIVE,09/20/2022,
12000409081,ESTEVAN ROBERTO RODRIGUEZ,VAPES +,23430 FM 1314 RD STE C,PORTER,TX,77365,3710.0,MONTGOMERY,5,E-CIG RETAILER,23003085.0,ACTIVE,04/11/2023,
32083674641,BNSJ LLC,CRAZY HEAD VAPES,623 MAGNOLIA BLVD,MAGNOLIA,TX,77355,8545.0,MONTGOMERY,3,E-CIG RETAILER,23007524.0,ACTIVE,09/15/2023,
32087593771,BIGHEAD CBD VAPE & SMOKE LLC,BIGHEAD CBD VAPE & SMOKE,422 S FRAZIER ST STE B,CONROE,TX,77301,5007.0,MONTGOMERY,1,E-CIG RETAILER,23001080.0,ACTIVE,02/02/2023,
14638339110,CADEN AUSTIN AND RYAN AUSTIN,VAPE TEXAS,1712 N FRAZIER ST STE 114A,CONROE,TX,77301,1380.0,MONTGOMERY,1,E-CIG RETAILER,21011794.0,INACTIVE,01/01/2022,08/31/2023
14638339110,CADEN AUSTIN AND RYAN AUSTIN,VAPE TEXAS,6011 FM 1488 RD STE B,MAGNOLIA,TX,77354,2738.0,MONTGOMERY,4,E-CIG RETAILER,21011287.0,INACTIVE,01/01/2022,08/31/2023
32056240842,VINO HOUSTON LLC,JAMAICAN ME CRAZY SMOKE AND VAPE,635 RAYFORD RD STE C,SPRING,TX,77386,2797.0,MONTGOMERY,1,E-CIG RETAILER,21007718.0,ACTIVE,01/01/2022,
32058228464,"DSN INVESTMENTS, LLC",VAPE COUNCIL,548 SAWDUST RD,SPRING,TX,77380,2245.0,MONTGOMERY,1,E-CIG RETAILER,22002796.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 51,18446 HIGHWAY 105 W STE A,MONTGOMERY,TX,77356,6048.0,MONTGOMERY,60,E-CIG RETAILER,21010088.0,ACTIVE,01/01/2022,
32060957407,S&S WIRELESS ZONE INC,VAPE CITY 67,25701 INTERSTATE 45 STE 15,SPRING,TX,77380,3523.0,MONTGOMERY,79,E-CIG RETAILER,22002895.0,ACTIVE,01/21/2022,
32065949177,"DILANTHA ENTERPRISES, INC.",VAPE KING #1,14756 FM 1485 RD STE 106,CONROE,TX,77306,8958.0,MONTGOMERY,2,E-CIG RETAILER,22004075.0,ACTIVE,03/01/2022,
32068984999,DAXS INC,SMOKEYS VAPE & CBD,525 SAWDUST RD STE 105,SPRING,TX,77380,2386.0,MONTGOMERY,2,E-CIG RETAILER,21011939.0,ACTIVE,01/01/2022,
32069266974,S&A VAPING INC,VAPE CITY 79,1201 LAKE WOODLANDS DR STE 6511,SPRING,TX,77380,5000.0,MONTGOMERY,13,E-CIG RETAILER,23006358.0,ACTIVE,11/07/2022,
32069725037,LEGENDS INC,LEGENDS SMOKE & VAPE,2907 RAYFORD RD STE 103,SPRING,TX,77386,4119.0,MONTGOMERY,1,E-CIG RETAILER,21009274.0,ACTIVE,01/01/2022,
32073676648,SAMOO ENTERPRISES LLC,CBD + VAPE,787 HONEA EGYPT RD,MAGNOLIA,TX,77354,3865.0,MONTGOMERY,3,E-CIG RETAILER,23000119.0,ACTIVE,01/06/2023,
32074833842,MUSKAN DUA INCORPORATED,BAJA ISLAND SMOKE VAPE CBC,21013 OLD SORTERS RD STE C,PORTER,TX,77365,7083.0,MONTGOMERY,1,E-CIG RETAILER,23008839.0,ACTIVE,11/02/2023,
32074834022,JAANG INCORPORATED,BAJA ISLAND SMOKE VAPE CBD,8546 HIGHWAY 242 STE F,CONROE,TX,77385,4362.0,MONTGOMERY,1,E-CIG RETAILER,22000319.0,ACTIVE,01/01/2022,
32075611395,AFU LLC,WORLD SMOKE / VAPE SHOP,5403 FM 1488 RD STE 5,MAGNOLIA,TX,77354,2524.0,MONTGOMERY,1,E-CIG RETAILER,21007660.0,ACTIVE,01/01/2022,
32077190489,BAVA LLC,VAPE TOWN PLUS SMOKE & CBD,32344 STATE HIGHWAY 249 # B,PINEHURST,TX,77362,3892.0,MONTGOMERY,1,E-CIG RETAILER,22011099.0,ACTIVE,01/15/2022,
32079913854,"GREENX OPERATIONS, LLC",CLOUD 9 SMOKE & VAPE SHOP,214 S DANVILLE ST STE B,WILLIS,TX,77378,9042.0,MONTGOMERY,2,E-CIG RETAILER,21004978.0,ACTIVE,01/01/2022,
32080237665,TOPSHOP ENTERPRISES LLC,LEAFWOODS SMOKE AND VAPE SHOP,26866 HIGHWAY 105 W STE B,MONTGOMERY,TX,77356,4240.0,MONTGOMERY,1,E-CIG RETAILER,22005568.0,INACTIVE,03/23/2022,05/31/2022
32083674641,BNSJ LLC,CRAZY HEAD VAPES & DAIQUIRIS,10440 FM 2432 RD STE B,CONROE,TX,77303,2402.0,MONTGOMERY,2,E-CIG RETAILER,22006847.0,ACTIVE,04/18/2022,
32084311912,UNITED KS HOLDING LLC,VAPE LOUNGE,24141 HIGHWAY 59,PORTER,TX,77365,6112.0,MONTGOMERY,1,E-CIG RETAILER,22008596.0,ACTIVE,06/01/2022,
32084903676,VAPES EMPIRE THREE INC,VAPE SHOP,1736 SAWDUST RD STE 102,THE WOODLANDS,TX,77380,2144.0,MONTGOMERY,1,E-CIG RETAILER,22009153.0,ACTIVE,06/13/2022,
32087282334,AFFORDABLE GIFTS & VAPES LLC,AFFORDABLE GIFTS & VAPES LLC,13775 FM 1314 RD # A,CONROE,TX,77302,3415.0,MONTGOMERY,2,E-CIG RETAILER,22014011.0,INACTIVE,12/15/2022,10/30/2023
32087947878,AHW GROUP LLC,ROLLERS RETREAT SMOKE VAPE & CBD,2400 FM 1488 RD STE 500,CONROE,TX,77384,4957.0,MONTGOMERY,1,E-CIG RETAILER,23001508.0,ACTIVE,03/01/2023,
32088329563,CROCKETT RETAIL BUSINESS LLC,CLOUDBLIZZ SMOKE AND VAPE,4569 CROCKETT MARTIN RD STE B,CONROE,TX,77306,,MONTGOMERY,1,E-CIG RETAILER,23003103.0,ACTIVE,04/12/2023,
32089415452,SKSJ INVESTMENTS LLC,RISE 2 VAPE,3600 FM 1488 RD STE 140,CONROE,TX,77384,3817.0,MONTGOMERY,1,E-CIG RETAILER,23003784.0,ACTIVE,05/04/2023,
32090466635,SHENAZ 786 LLC,VAPE GALAXY,6011 FM 1488 RD STE B,MAGNOLIA,TX,77354,2738.0,MONTGOMERY,1,E-CIG RETAILER,23006453.0,ACTIVE,08/15/2023,
32090945596,"HERITAGE REALTY SERVICES, LLC",FUNKOSH SMOKE AND VAPE,203 E DAVIS ST,CONROE,TX,77301,3159.0,MONTGOMERY,1,E-CIG RETAILER,23009138.0,ACTIVE,11/15/2023,
32072240792,"BLUE OCEAN HOSPITALITY & INFRASTRUCTURE, LLC",THE VAPE SHOP #1,511 10TH ST,HEMPSTEAD,TX,77445,4530.0,WALLER,5,E-CIG RETAILER,23005152.0,ACTIVE,06/22/2023,
32078910992,SPRING SHOPPERS LLC,"GLASS CITY VAPE, AND MORE #2",29641 HIGHWAY BLVD STE 200,KATY,TX,77494,8021.0,WALLER,2,E-CIG RETAILER,22003302.0,ACTIVE,02/08/2022,
