Taxpayer Id,Taxpayer Name,Location Name,Address,City,State,Zip,Zip+4,County,Location Number,Permit Type,Permit Number,Permit Status,Permit Begin Date,Permit End Date
32047602407,"MEMOONA ENTERPRISES, INC.",FIZZ VAPOR,11076 HARRY HINES BLVD STE 100,DALLAS,TX,75229,5757.0,DALLAS,4,E-CIG RETAILER,21011902.0,ACTIVE,01/01/2022,
32050214272,ANTI-STATIC MICROTECH 24-7 INC,ARTISAN VAPOR,4835 N O CONNOR RD STE 114,IRVING,TX,75062,2741.0,DALLAS,1,E-CIG RETAILER,22003530.0,ACTIVE,01/18/2022,
32050574105,WICKED HOT VAPORS LLC,WICKED HOT VAPORS LLC,524 W BELT LINE RD STE 14,RICHARDSON,TX,75080,6312.0,DALLAS,2,E-CIG RETAILER,23000116.0,ACTIVE,02/16/2022,
32051530809,"METATRON CUBED, LLC",710 VAPORS,6751 ABRAMS RD STE 124,DALLAS,TX,75231,217.0,DALLAS,1,E-CIG RETAILER,21011018.0,ACTIVE,01/01/2022,
32051530809,"METATRON CUBED, LLC",710 VAPORS,4311 LEMMON AVE,DALLAS,TX,75219,2706.0,DALLAS,2,E-CIG RETAILER,21011017.0,ACTIVE,01/01/2022,
32051530809,"METATRON CUBED, LLC",710 VAPORS,5255 N PRESIDENT GEORGE BUSH HWY STE 500,GARLAND,TX,75040,2781.0,DALLAS,3,E-CIG RETAILER,21011019.0,ACTIVE,01/01/2022,
32051772187,VAPOR INDUSTRIES LLC,A DISCOUNT VAPOR,149 W KINGSLEY RD STE 262,GARLAND,TX,75041,3431.0,DALLAS,2,E-CIG RETAILER,,INACTIVE,01/29/2022,05/10/2022
32051935370,TEXAS.E.CIGARETTE INC,DTX VAPOR,2525 INWOOD RD STE 125,DALLAS,TX,75235,7444.0,DALLAS,3,E-CIG RETAILER,21006639.0,ACTIVE,01/01/2022,
32052189803,ADDISON VAPOR LLC,ADDISON VAPOR LLC,4980 BELT LINE RD,DALLAS,TX,75254,7569.0,DALLAS,1,E-CIG RETAILER,21014303.0,ACTIVE,01/01/2022,
32052464891,DRIVE-THRU VAPORS LLC,DRIVE-THRU VAPORS,4216 LYNDON B JOHNSON FWY,DALLAS,TX,75244,5801.0,DALLAS,3,E-CIG RETAILER,22006046.0,ACTIVE,03/01/2022,
32052568915,"BIG D VAPOR, LLC","BIG D VAPOR, LLC",1608 WHITLOCK LN STE G,CARROLLTON,TX,75006,3226.0,DALLAS,2,E-CIG RETAILER,22002328.0,ACTIVE,01/15/2022,
32052833780,VICTOR MAIDEN,VAPOR INHALE CENTER & BOUTIQUE,601 PIONEER RD STE B,MESQUITE,TX,75149,5285.0,DALLAS,2,E-CIG RETAILER,22000612.0,ACTIVE,01/04/2022,
32054101590,CEDAR HILL GOOD GOOD LLC,VAPORIZED,771 W WHEATLAND RD,DUNCANVILLE,TX,75116,4520.0,DALLAS,2,E-CIG RETAILER,22004065.0,ACTIVE,02/01/2022,
32057214671,GIOVANNI J SILVA,BETTER VAPORS IRVING,4018 N BELT LINE RD,IRVING,TX,75038,5043.0,DALLAS,2,E-CIG RETAILER,22005526.0,INACTIVE,03/01/2022,07/05/2022
32058931729,"COOL WATER VAPORS, INC.",COOL WATER VAPORS,1450 W PLEASANT RUN RD STE 144,LANCASTER,TX,75146,1392.0,DALLAS,2,E-CIG RETAILER,23005324.0,ACTIVE,07/15/2023,
32060997015,"TRIBAL VAPORS, LLC",TRIBAL VAPORS,8989 FOREST LN STE 108,DALLAS,TX,75243,4158.0,DALLAS,2,E-CIG RETAILER,22004093.0,ACTIVE,02/15/2022,
32061409648,TRIPLE VAPOR LLC,ARTISAN VAPOR,305 RIVER FERN AVE STE 1128,GARLAND,TX,75040,2999.0,DALLAS,2,E-CIG RETAILER,21007286.0,ACTIVE,01/01/2022,
32061446764,TWO USA VAPOR LLC,USA VAPOR & CIGARS,4509 GREENVILLE AVE,DALLAS,TX,75206,5050.0,DALLAS,2,E-CIG RETAILER,21004448.0,ACTIVE,01/01/2022,
32062494706,PRESTIGE USA LLC,VAPOR PULSE #3,2816 N O CONNOR RD,IRVING,TX,75062,4491.0,DALLAS,7,E-CIG RETAILER,21005504.0,ACTIVE,01/01/2022,
32063285723,VAPOR HIDEOUT INC,VAPOR HIDEOUT INC,3758 S CARRIER PKWY STE 144,GRAND PRAIRIE,TX,75052,6646.0,DALLAS,1,E-CIG RETAILER,22003648.0,ACTIVE,02/09/2022,
32069855081,PLAINVIEW TEXAS LLC,VAPOR 100,5401 KENWOOD DR,ROWLETT,TX,75089,3180.0,DALLAS,8,E-CIG RETAILER,21012010.0,ACTIVE,01/01/2022,
32074677447,KAARN ENTERPRISE L.L.C.,JETSTREAM VAPOR,867 S DENTON TAP RD STE 103,COPPELL,TX,75019,4578.0,DALLAS,1,E-CIG RETAILER,21012745.0,ACTIVE,01/01/2022,
32075823578,SAMNANI INVESTMENTS LLC,VAPOR ARENA,427 N TOWN EAST BLVD STE 107,MESQUITE,TX,75150,4726.0,DALLAS,1,E-CIG RETAILER,22006985.0,ACTIVE,05/05/2022,
32076846917,NEPDALLAS LLC,CRAZY VAPOR,10045 N MACARTHUR BLVD STE 121,IRVING,TX,75063,5081.0,DALLAS,1,E-CIG RETAILER,21004953.0,ACTIVE,01/01/2022,
32078837757,VAPOR MAVEN TX LLC,VPAOR MAVEN,722 GROSS RD,MESQUITE,TX,75149,3204.0,DALLAS,2,E-CIG RETAILER,22007828.0,ACTIVE,05/27/2022,
32078837757,VAPOR MAVEN TX LLC,VAPOR MAVEN,6226 BROADWAY BLVD STE 104,GARLAND,TX,75043,5939.0,DALLAS,3,E-CIG RETAILER,22007814.0,ACTIVE,05/27/2022,
32078837757,VAPOR MAVEN TX LLC,VAPOR MAVEN TX LLC,2620 GUS THOMASSON RD,MESQUITE,TX,75150,5415.0,DALLAS,7,E-CIG RETAILER,22007824.0,ACTIVE,05/27/2022,
32078837757,VAPOR MAVEN TX LLC,VAPOR MAVEN,2205 N STORY RD,IRVING,TX,75062,7065.0,DALLAS,9,E-CIG RETAILER,22007822.0,ACTIVE,05/27/2022,
32079610385,"WHITE HORSE VAPOR STORES, LLC","WHITE HORSE VAPOR STORES, LLC",4653 NALL RD,FARMERS BRANCH,TX,75244,4618.0,DALLAS,2,E-CIG RETAILER,22012688.0,ACTIVE,10/04/2022,
32083241623,SMOK VAPORS LLC,SMOK VAPORS LLC,3443 W CAMPBELL RD STE 700,GARLAND,TX,75044,8152.0,DALLAS,1,E-CIG RETAILER,22005688.0,ACTIVE,03/22/2022,
32085508011,LAN 10 INC,VAPOR WORLD,1051 W PLEASANT RUN RD,LANCASTER,TX,75146,1348.0,DALLAS,1,E-CIG RETAILER,22011190.0,ACTIVE,08/03/2022,
32088080398,ATM LLC,GREEN VAPOR,3721 BELT LINE RD,ADDISON,TX,75001,4302.0,DALLAS,1,E-CIG RETAILER,23001945.0,ACTIVE,02/17/2023,
